treasure itemtypes "Common","Uncommon","Rare","Epic","Legendary","Divine","Unique"
new subtable "-1"
object category "I_OBJ_Scroll_Sunbeam",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_ALCH_Solution_Grenade_SporesConfusion",2,0,0,0,0,0,0,0
new treasuretable "LOW_Elfsong_SupplyDumbwaiter"
new subtable "-1"
object category "I_OBJ_Camp_Pack",1,0,0,0,0,0,0,0
new treasuretable "LOW_CountingShouse_Vault9_Treasure"
new subtable "-1"
object category "I_MAG_EndGame_StuddedLeather_Armor",1,0,0,0,0,0,0,0
new treasuretable "DLC_DD_Adventurers_Pack"
new subtable "1,1"
object category "I_DLC_DD_Fries",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_Food_Haggis",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_CONS_FOOD_Poutine",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_DLC_DD_Stew",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_DLC_DD_Coffee",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_DLC_DD_Paella",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Potion_Of_Animal_Speaking",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_ALCH_Solution_Potion_Flying",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_ALCH_Solution_Potion_DetectThoughts",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_ALCH_Solution_Potion_FeatherFall",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Potion_Of_Hill_Giant_Strength",1,0,0,0,0,0,0,0
new treasuretable "DLC_DD_Clothing_Chest"
new subtable "1,1"
object category "I_DLC_DD_Red_Price_Cloak",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_DLC_DD_Lohses_Lute",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_DLC_DD_Beasts_Tricorn",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_DLC_DD_WPN_Sebilles_Needle",1,0,0,0,0,0,0,0
new treasuretable "SCL_Bad_Farm_Supplies"
new subtable "1,2;2,1"
object category "I_CONS_FOOD_Egg_Rotten",1,0,0,0,0,0,0,0
object category "I_CONS_FOOD_Vegetable_Carrot_A_Rotten",1,0,0,0,0,0,0,0
object category "I_CONS_FOOD_Vegetable_Tomato_A_Rotten",1,0,0,0,0,0,0,0
new treasuretable "DLC_DD_DEBUG_ALL"
new subtable "1,1"
object category "T_DLC_DD_Adventurers_Pack",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_DLC_DD_Clothing_Chest",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_DLC_DD_Portrait_Beast",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_DLC_DD_Portrait_Fane",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_DLC_DD_Portrait_Ifan",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_DLC_DD_Portrait_Lohse",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_DLC_DD_Portrait_Red_Prince",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_DLC_DD_Portrait_Sebille",1,0,0,0,0,0,0,0
new treasuretable "BGO_MagicArmor_FlamingFist_Armory"
new subtable "-1"
object category "I_MAG_FlamingFist_Flame_Armor",1,0,0,0,0,0,0,0
new treasuretable "LOW_CazadorsPalace_Crypt_Treasure"
new subtable "-1"
object category "I_MAG_Vampiric_Gloves",1,0,0,0,0,0,0,0
new treasuretable "LOW_CazadorsPlace_Treasure"
new subtable "1,1"
object category "T_Gold_Stash_Wealthy",1,0,0,0,0,0,0,0
new subtable "2,1;3,1"
object category "T_Valuables_Gems",2,0,0,0,0,0,0,0
object category "T_Valuables_Jewelry",2,0,0,0,0,0,0,0
object category "T_Valuables_MetalBars",2,0,0,0,0,0,0,0
object category "T_Kitchen_Rich",1,0,0,0,0,0,0,0
new treasuretable "LOW_CazadorsPalace_GenericCoffin"
new subtable "1,1"
object category "T_Gold_Meager",1,0,0,0,0,0,0,0
object category "T_Gold_Pocket_Poor",1,0,0,0,0,0,0,0
object category "T_Clothes_Medium_Body",1,0,0,0,0,0,0,0
object category "T_Clothes_Rich_Body",1,0,0,0,0,0,0,0
object category "I_Cup_Silver_C",1,0,0,0,0,0,0,0
object category "I_OBJ_Bottle",1,0,0,0,0,0,0,0
object category "T_Valuables_Jewelry",1,0,0,0,0,0,0,0
new treasuretable "LOW_CazadorsDungeon_Storage"
new subtable "1,1"
object category "T_ST_Alcohol_Valuable",1,0,0,0,0,0,0,0
object category "T_Alchemy_Poison",1,0,0,0,0,0,0,0
object category "T_Ingredient_Alchemy_Rare",1,0,0,0,0,0,0,0
object category "T_Supply_Alchemy_Loot_Common",1,0,0,0,0,0,0,0
object category "T_Supply_Scrolls_Necro_Single",1,0,0,0,0,0,0,0
new treasuretable "LOW_BaldursMouth_Paperboy_Broadsheets"
new subtable "50,99"
object category "I_UNI_LOW_BaldursMouth_DailyPaper",1,0,0,0,0,0,0,0
new treasuretable "LOW_Legendary_HoH_Treasure"
new subtable "-1"
object category "I_MAG_Infernal_Metal_Helmet",1,0,0,0,0,0,0,0
new treasuretable "LOW_Legendary_Raphael_Treasure"
new subtable "-1"
object category "I_MAG_Infernal_Plate_Armor",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Gold_Pocket_Opulent",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_ST_Alcohol_Valuable",1,0,0,0,0,0,0,0
new treasuretable "LOW_Legendary_Incubus_Treasure"
new subtable "-1"
object category "I_MAG_Infernal_Metal_Gloves",1,0,0,0,0,0,0,0
new treasuretable "WYR_Legendary_Gortash_Treasure"
new subtable "-1"
object category "I_MAG_Infernal_Metal_Boots",1,0,0,0,0,0,0,0
new treasuretable "LOW_SteelwatcherTitan_Legendary_Bow_Treasure"
new subtable "-1"
object category "I_MAG_TheVictory_Longbow",1,0,0,0,0,0,0,0
new treasuretable "LOW_SteelwatcherTitan_Extra"
new subtable "-1"
object category "T_Monster_SteelWatcher",1,0,0,0,0,0,0,0
new treasuretable "WYR_Dragon_Legendary_Trident_Treasure"
new subtable "-1"
object category "I_MAG_Giantslayer_Greatsword",1,0,0,0,0,0,0,0
new treasuretable "Legendary_Trident_Treasure"
new subtable "-1"
object category "I_MAG_TheThorns_Trident",1,0,0,0,0,0,0,0
new treasuretable "Legendary_DualWielder_Treasure"
new subtable "-1"
object category "I_MAG_TheCrimson_Shortsword",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_TheClover_Scimitar",1,0,0,0,0,0,0,0
new treasuretable "SHA_OrthonTreasure_Legendary_Greatsword_Treasure"
new subtable "-1"
object category "I_MAG_Orthon_Hellfire_HandCrossbow",1,0,0,0,0,0,0,0
new treasuretable "LOW_SaveHaggedChild_LoraQuestReward"
new subtable "-1"
object category "I_MAG_TheDueller_Rapier",1,0,0,0,0,0,0,0
new treasuretable "LOW_AvengeHagSurvivors_QuestReward"
new subtable "-1"
object category "I_MAG_Greenstone_Amulet",1,0,0,0,0,0,0,0
new treasuretable "LOW_BreakHagHex_QuestReward"
new subtable "-1"
object category "I_MAG_LC_Counterspell_Quarterstaff",1,0,0,0,0,0,0,0
new treasuretable "WYR_ArmouryQuartermaster"
new subtable "1,1"
object category "T_CRE_Supplies_Fancy",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "T_Supplies_Camp_Pack",1,0,0,0,0,0,0,0
new treasuretable "LOW_RecoverRakathsGold_QuestReward"
new subtable "400,1"
object category "Gold",1,0,0,0,0,0,0,0
new treasuretable "LOW_Cazador_Trapped_Coffin"
new subtable "-1"
object category "I_MAG_LC_RadiantLight_Rapier",1,0,0,0,0,0,0,0
new treasuretable "LOW_Sewers_ForsakenSkull"
new subtable "-1"
object category "I_MAG_SecondChance_Amulet",1,0,0,0,0,0,0,0
new treasuretable "LOW_SorcerousSundries_GenericStorage_Medium_Scrolls"
new subtable "1,1"
object category "T_Supply_Scroll_Single",1,0,0,0,0,0,0,0
new treasuretable "LOW_SorcerousSundries_GenericStorage_Medium_CommonIngredients"
new subtable "1,1"
object category "T_Supply_Alchemy_Common",1,0,0,0,0,0,0,0
new treasuretable "LOW_SorcerousSundries_GenericStorage_Medium_RareIngredients"
new subtable "1,1"
object category "T_Ingredient_Alchemy_Rare",1,0,0,0,0,0,0,0
new treasuretable "LOW_SorcerousSundries_GenericStorage_Medium_Potions"
new subtable "1,1"
object category "T_Alchemy_Potion_Supply",1,0,0,0,0,0,0,0
new treasuretable "LOW_SorcerousSundries_GenericStorage_Medium_Gems"
new subtable "1,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new treasuretable "LOW_SorcerousSundries_GenericStorage_Medium"
new subtable "1,1"
object category "T_LOW_SorcerousSundries_GenericStorage_Medium_Scrolls",1,0,0,0,0,0,0,0
object category "T_LOW_SorcerousSundries_GenericStorage_Medium_CommonIngredients",1,0,0,0,0,0,0,0
object category "T_LOW_SorcerousSundries_GenericStorage_Medium_RareIngredients",1,0,0,0,0,0,0,0
object category "T_LOW_SorcerousSundries_GenericStorage_Medium_Potions",1,0,0,0,0,0,0,0
object category "T_Gold_Stash_Poor",1,0,0,0,0,0,0,0
new treasuretable "LOW_SorcerousSundries_GenericStorage_Valuable_Scrolls"
new subtable "2,1;3,1"
object category "T_Exploration_Major_Scroll",1,0,0,0,0,0,0,0
new treasuretable "LOW_SorcerousSundries_GenericStorage_Valuable_RareIngredients"
new subtable "3,1;4,1"
object category "T_Ingredient_Alchemy_Rare",1,0,0,0,0,0,0,0
new treasuretable "LOW_SorcerousSundries_GenericStorage_Valuable_Potions"
new subtable "1,1"
object category "T_Exploration_Major_Potions",1,0,0,0,0,0,0,0
new treasuretable "LOW_SorcerousSundries_GenericStorage_Valuable_Gems"
new subtable "3,1;4,1"
object category "T_Valuables_Gems",1,0,0,0,0,0,0,0
new treasuretable "LOW_SorcerousSundries_GenericStorage_Valuable_Gold"
new subtable "1,1"
object category "T_Gold_Stash_Wealthy",1,0,0,0,0,0,0,0
new treasuretable "LOW_SorcerousSundries_GenericStorage_Valuable"
new subtable "1,1"
object category "T_LOW_SorcerousSundries_GenericStorage_Valuable_Scrolls",1,0,0,0,0,0,0,0
object category "T_LOW_SorcerousSundries_GenericStorage_Valuable_RareIngredients",1,0,0,0,0,0,0,0
object category "T_LOW_SorcerousSundries_GenericStorage_Valuable_Potions",1,0,0,0,0,0,0,0
object category "T_LOW_SorcerousSundries_GenericStorage_Valuable_Gems",1,0,0,0,0,0,0,0
object category "T_LOW_SorcerousSundries_GenericStorage_Valuable_Gold",1,0,0,0,0,0,0,0
new treasuretable "LOW_SorcerousSundries_MystraVault_Treasure"
new subtable "-1"
object category "I_MAG_Fire_BonusActionOnFireSpell_Circlet",1,0,0,0,0,0,0,0
new treasuretable "LOW_SorcerousSundries_MystraVault_Weapon_Treasure"
new subtable "-1"
object category "I_MAG_TheDestroyer_Maul",1,0,0,0,0,0,0,0
new treasuretable "LOW_SorcerousSundries_SecretRoom3_Treasure"
new subtable "-1"
object category "I_MAG_WATCHER_Human_Greataxe",1,0,0,0,0,0,0,0
new treasuretable "WYR_FigaroSister_QuestReward_Alternative"
new subtable "-1"
object category "I_MAG_TheOptimist_Ring",1,0,0,0,0,0,0,0
new treasuretable "DEN_IdolTheft_ReturnForReward"
new subtable "-1"
object category "I_MAG_PHB_Ring_Of_Protection",1,0,0,0,0,0,0,0
new treasuretable "SHA_LastJusticiar_Treasure"
new subtable "-1"
object category "I_MAG_Justiciar_Scimitar",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_Justiciar_Shield",1,0,0,0,0,0,0,0
new treasuretable "LOW_HOH_Spectator_Treasure"
new subtable "-1"
object category "I_MAG_ParalyzingRay_Ring",1,0,0,0,0,0,0,0
new treasuretable "LOW_AvengeWaveservant_WaveservantReward"
new subtable "-1"
object category "I_MAG_LC_Umberlee_Regeneration_Robe",1,0,0,0,0,0,0,0
new treasuretable "LOW_AvengeWaveservant_BeastmasterReward"
new subtable "-1"
object category "T_ST_Gold_QuestReward_Part",1,0,0,0,0,0,0,0
new treasuretable "LOW_Umberlee_Cleric"
new subtable "1,1"
object category "T_Gold_Pocket_Random",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Shell_Starfish_A",1,0,0,0,0,0,0,0
new subtable "1,1;2,2"
object category "I_OBJ_Shell_Venus_A",1,0,0,0,0,0,0,0
object category "I_OBJ_Shell_A",1,0,0,0,0,0,0,0
object category "I_OBJ_Shell_B",1,0,0,0,0,0,0,0
object category "I_OBJ_Shell_C",1,0,0,0,0,0,0,0
object category "I_OBJ_Pearl",1,0,0,0,0,0,0,0
object category "I_ARM_Amulet_Necklace_E_Pearl_B",1,0,0,0,0,0,0,0
object category "I_CONS_DRINK_Water",3,0,0,0,0,0,0,0
object category "T_ST_GEN_Valuables_Kitchenware_Cups_Silver",2,0,0,0,0,0,0,0
new treasuretable "LOW_WQH_AllandraChest"
new subtable "-1"
object category "I_MAG_LC_Umberlee_Protection_Cape",1,0,0,0,0,0,0,0
new treasuretable "LOW_PhilgravesMansion_BonusReward"
new subtable "1,1"
object category "T_Gold_Stash_Wealthy",0,0,0,0,0,0,0,0
new treasuretable "LOW_ElfSong_Rat_Treasure"
new subtable "-1"
object category "I_MAG_LOW_Rat_Keepsake_Ring",1,0,0,0,0,0,0,0
new treasuretable "INT_Orpheus_Treasure"
new subtable "-1"
object category "I_MAG_Orpheus_Ring",1,0,0,0,0,0,0,0
new treasuretable "WYR_Tara_Tressym_Treasure"
new subtable "-1"
object category "I_MAG_Taras_Collar_Amulet",1,0,0,0,0,0,0,0
new treasuretable "LOW_Sarevok_Treasure"
new subtable "-1"
object category "I_MAG_BG_Sarevok_OfChaos_Greatsword",1,0,0,0,0,0,0,0
object category "I_UNI_ARM_Sarevok_Armor",0,0,0,0,0,0,0,0
new subtable "-1"
object category "I_UNI_ARM_Sarevok_Horned_Helmet",1,0,0,0,0,0,0,0
new treasuretable "LOW_CazadorPalace_DeadGirlChest_Treasure"
new subtable "-1"
object category "I_MAG_LowHP_BonusAction_Helmet",1,0,0,0,0,0,0,0
new treasuretable "LOW_SorcerousSundries_SeelieScroll"
new subtable "-1"
object category "I_UNI_LOW_BestialCommunionScroll",1,0,0,0,0,0,0,0
new treasuretable "LOW_SorcerousSundries_StrategyScroll"
new subtable "-1"
object category "I_UNI_LOW_CurriculumOfStrategyScroll",1,0,0,0,0,0,0,0
new treasuretable "LOW_SorcerousSundries_KarsusScroll"
new subtable "-1"
object category "I_UNI_LOW_DethroneScroll",1,0,0,0,0,0,0,0
new treasuretable "SCl_VlaakithKiller_Treasure"
new subtable "-1"
object category "I_MAG_Githborn_MageHandSupport_Gloves",1,0,0,0,0,0,0,0
new treasuretable "LOW_HOH_HopeLoot_Treasure"
new subtable "-1"
object category "I_UNI_MartyrAmulet",1,0,0,0,0,0,0,0
new treasuretable "SCL_SHA_TadpoledSkeleton_Treasure"
new subtable "-1"
object category "I_MAG_Shadow_Blinding_Bow",1,0,0,0,0,0,0,0
new treasuretable "LOW_DeathKnight_Weak_Treasure_1"
new subtable "-1"
object category "I_MAG_OB_Paladin_DeathKnight_Boots",1,0,0,0,0,0,0,0
new treasuretable "LOW_DeathKnight_Weak_Treasure_2"
new subtable "-1"
object category "I_MAG_OB_Paladin_DeathKnight_Gloves",1,0,0,0,0,0,0,0
new treasuretable "LOW_DeathKnight_Elite_Treasure"
new subtable "-1"
object category "I_MAG_OB_Paladin_DeathKnight_Armor",1,0,0,0,0,0,0,0
new treasuretable "LOW_DevilForge_Cellar_Treasure"
new subtable "-1"
object category "I_MAG_DevilsBlackmith_Gloves",1,0,0,0,0,0,0,0
new subtable "-1"
object category "I_MAG_DevilsBlackmith_Boots",1,0,0,0,0,0,0,0
new treasuretable "LOW_Elfsong_QuestReward_Collar"
new subtable "-1"
object category "I_ARM_Amulet_Necklace_B_Gold_A",1,0,0,0,0,0,0,0
new treasuretable "_END"
new treasuretable "END_CircusTrader"
new subtable "1,1"
object category "T_Gold_Trader_Modest",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "I_ALCH_Solution_Potion_Rest_Lesser",1,0,0,0,0,0,0,0
new subtable "2,1"
object category "I_ALCH_Solution_Potion_Rest_Greater",1,0,0,0,0,0,0,0
new subtable "4,1"
object category "I_OBJ_Scroll_Revivify",1,0,0,0,0,0,0,0
new subtable "10,1"
object category "T_Alchemy_Potion_Elixir",1,0,0,0,0,0,0,0
new subtable "10,1"
object category "T_Alchemy_Coating",1,0,0,0,0,0,0,0
new subtable "8,1"
object category "T_Alchemy_Potion_Healing",1,0,0,0,0,0,0,0
new subtable "5,1"
object category "T_Supply_Scrolls",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Scroll_Fireball",1,0,0,0,0,0,0,0
new subtable "10,1"
object category "T_ST_Throwable",1,0,0,0,0,0,0,0
new subtable "1,1"
object category "I_OBJ_Bomb",1,0,0,0,0,0,0,0
new subtable "7,1"
object category "T_ST_SpecialArrow",1,0,0,0,0,0,0,0
new subtable "3,1"
object category "I_OBJ_ArrowOfSmokepowder",1,0,0,0,0,0,0,0
new treasuretable "END_PotionOfRest"
new subtable "1,1"
object category "I_ALCH_Solution_Potion_Rest_Lesser",1,0,0,0,0,0,0,0
new treasuretable "END_PotionOfRest_Greater"
new subtable "1,1"
object category "I_ALCH_Solution_Potion_Rest_Greater",1,0,0,0,0,0,0,0
new treasuretable "MAG_"
new treasuretable "LOW_OskarsBeloved_JannathContributionReward"
new subtable "1,1"
object category "T_Gold_QuestReward_Wealthy",1,0,0,0,0,0,0,0
new treasuretable "SHA_NightsongReward"
new subtable "1,1"
object category "I_MAG_Moonlight_Glaive",1,0,0,0,0,0,0,0
new treasuretable "ORI_Wyll_Infernal_Robe"
new subtable "-1"
object category "I_ORI_Wyll_Infernal_Robe",1,0,0,0,0,0,0,0
new treasuretable "ORI_Wyll_Infernal_Rapier"
new subtable "-1"
object category "I_ORI_Wyll_Infernal_Rapier",1,0,0,0,0,0,0,0
new treasuretable "SHA_FindArabellasParents_Reward"
new subtable "1,1"
object category "I_MAG_Shadow_ShadowBlade_Ring",1,0,0,0,0,0,0,0
